73,14.092,4.79088,-67.4466
74,11.7794,-2.70214,-68.0264
75,9.4667,-10.1952,-68.6062
76,-0.0672644,25.3419,-66.2475
77,-2.16107,17.9131,-66.6329
78,-4.25488,10.4843,-67.0183
79,-6.34868,3.05555,-67.4037
80,-8.44249,-4.37322,-67.7892
81,19.2113,21.2198,-49.5438
82,17.6268,14.16,-50.2399
83,16.0424,7.10019,-50.9359
84,14.458,0.0403947,-51.632
85,12.8735,-7.0194,-52.328
86,-0.10916,25.2685,-49.3674
87,-1.40687,18.2888,-49.824
88,-2.70457,11.309,-50.2805
89,-4.00228,4.3293,-50.737
90,-5.29999,-2.65042,-51.1936
91,19.6721,22.7279,-32.8377
92,18.6116,15.9395,-33.5756
93,17.5512,9.15104,-34.3135
94,16.4908,2.36262,-35.0515
95,15.4303,-4.42581,-35.7894
96,-0.0611558,25.3526,-32.4875
97,-0.784915,18.6533,-32.9707
98,-1.50867,11.9541,-33.4539
99,-2.23243,5.25486,-33.9372
100,-2.95619,-1.44438,-34.4204
101,20.1241,24.2599,-16.1471
102,19.4145,17.6078,-16.8839
103,18.705,10.9557,-17.6208
104,17.9955,4.30353,-18.3576
105,17.286,-2.3486,-19.0945
106,0.0769978,25.5946,-15.6095
107,-0.260456,19.0382,-16.0932
108,-0.59791,12.4818,-16.5768
109,-0.935363,5.92543,-17.0604
110,-1.27282,-0.630971,-17.544
111,20.5315,25.7875,0.54852
112,20.0455,19.1675,-0.160726
113,19.5595,12.5476,-0.869972
114,19.0735,5.92768,-1.57922
115,18.5875,-0.69225,-2.28846
116,0.305543,25.995,1.2644
117,0.201899,19.475,0.795126
118,0.0982541,12.9551,0.325849
119,-0.00539023,6.43508,-0.143429
120,-0.109035,-0.084899,-0.612706
121,20.9582,27.2874,17.2361
122,20.5775,20.6298,16.5891
123,20.1967,13.9722,15.942
124,19.8159,7.31462,15.295
125,19.4351,0.657039,14.6479
126,0.624718,26.5542,18.1324
127,0.637748,19.9958,17.6855
128,0.650777,13.4374,17.2387
129,0.663807,6.87896,16.7919
130,0.676837,0.320552,16.345
131,21.416,28.7628,33.8664
132,21.076,22.0295,33.3141
133,20.7361,15.2963,32.7618
134,20.3961,8.56306,32.2095
135,20.0562,1.82983,31.6573
136,1.03474,27.2725,34.9923
137,1.08156,20.6317,34.5723
138,1.12838,13.991,34.1523
139,1.1752,7.35027,33.7323
140,1.22202,0.709539,33.3123
141,21.9564,30.2439,50.5515
142,21.6016,23.4142,50.0754
143,21.2469,16.5845,49.5994
144,20.8921,9.75479,49.1234
145,20.5374,2.9251,48.6474
146,1.53549,28.1498,51.8423
147,1.55671,21.4042,51.4522
148,1.57792,14.6587,51.0621
149,1.59913,7.91315,50.672
150,1.62035,1.16762,50.2819
151,22.5498,31.7378,67.2939
152,22.1298,24.8004,66.875
153,21.7097,17.863,66.4562
154,21.2897,10.9256,66.0373
155,20.8696,3.98816,65.6185
156,2.12678,29.1856,68.6805
157,2.07378,22.3225,68.323
158,2.02078,15.4594,67.9654
159,1.96778,8.59634,67.6079
160,1.91478,1.73323,67.2504
161,23.2822,33.2694,84.0656
162,22.7444,26.219,83.6945
163,22.2065,19.1685,83.3233
164,21.6687,12.118,82.9521
165,21.1309,5.06755,82.5809
166,2.80855,30.38,85.5048
167,2.6431,23.3957,85.1822
168,2.47764,16.4114,84.8596
169,2.31219,9.42716,84.5371
170,2.14674,2.44287,84.2145
171,24.1395,34.8353,100.77
172,23.4499,27.679,100.454
173,22.7602,20.5228,100.138
174,22.0706,13.3665,99.8227
175,21.381,6.21029,99.507
176,3.58084,31.733,102.313
177,3.276,24.6338,102.027
178,2.97116,17.5345,101.742
179,2.66632,10.4352,101.456
180,2.36148,3.33598,101.17
181,25.156,36.4649,117.452
182,24.2888,29.2095,117.194
183,23.4216,21.9541,116.936
184,22.5544,14.6987,116.678
185,21.6872,7.44324,116.42
186,4.44346,33.2442,119.104
187,3.97968,26.0412,118.856
188,3.5159,18.8382,118.609
189,3.05211,11.6351,118.362
190,2.58833,4.43211,118.114
191,26.1311,38.1289,134.233
192,25.0858,30.79,134.004
193,24.0406,23.4511,133.775
194,22.9954,16.1123,133.546
195,21.9502,8.77339,133.317
196,5.3963,34.9135,135.874
197,4.75657,27.62,135.667
198,4.11685,20.3265,135.459
199,3.47712,13.0331,135.251
